Unnamed: 0,Hora,Temperatura_Media,Temperatura_Minima,Temperatura_Maxima,Brillo_Solar,Energia_Radiacion_Solar,Humedad_Relativa,Precipitaciones,Evaporaciones,Velocidad_del_Viento,FechaHora
10527,00:00:00,14.4,11.2,19.2,7.3,470.64,74.6,0.0,4.34,1.08,2008-10-27
10528,00:00:00,13.1,10.2,18.0,1.3,212.0,82.6,1.0,1.42,0.71,2008-10-28
10529,00:00:00,12.2,7.0,17.6,5.8,424.0,81.0,0.0,3.16,1.1,2008-10-29
10530,00:00:00,13.4,3.8,20.0,8.5,572.4,73.6,0.0,3.14,0.95,2008-10-30
10531,00:00:00,14.1,6.0,20.2,7.9,551.2,75.3,5.0,2.56,0.96,2008-10-31
10532,00:00:00,13.7,7.6,20.0,6.3,502.44,73.6,0.0,4.38,0.73,2008-11-01
10533,00:00:00,13.0,10.2,18.8,9.5,646.6,73.3,0.0,5.54,1.44,2008-11-02
10534,00:00:00,13.2,10.6,18.8,3.7,407.04,74.3,3.3,2.8,0.98,2008-11-03
10535,00:00:00,13.1,10.0,19.4,1.5,318.0,77.3,7.6,1.5,0.8300000000000001,2008-11-04
10536,00:00:00,12.3,5.2,18.6,7.6,477.0,73.6,0.0,4.3,1.12,2008-11-05
10537,00:00:00,12.8,9.2,12.8,3.0,438.84,81.6,0.2,2.24,0.78,2008-11-06
10538,00:00:00,11.9,7.6,15.4,4.8,498.2,83.0,0.0,0.8200000000000001,1.05,2008-11-07
10539,00:00:00,12.6,9.8,15.8,1.4,345.56,81.0,0.2,2.14,0.72,2008-11-08
10540,00:00:00,11.2,5.4,17.4,4.6,364.64,78.0,0.8,2.8,1.01,2008-11-09
10542,00:00:00,14.9,8.4,19.8,8.3,523.64,73.0,0.8,4.36,0.89,2008-11-11
10543,00:00:00,13.1,5.8,20.0,7.1,455.8,74.6,0.3,3.2,0.66,2008-11-12
10544,00:00:00,14.3,11.2,20.4,4.4,430.36,76.6,9.9,3.54,0.65,2008-11-13
10547,00:00:00,13.0,10.4,16.8,0.6000000000000001,190.8,86.0,6.0,1.78,0.41,2008-11-16
10548,00:00:00,13.4,8.0,19.8,3.9,332.84,82.3,0.3,2.92,0.51,2008-11-17
10549,00:00:00,13.6,7.6,19.2,1.3,339.2,80.3,0.0,1.98,0.5700000000000001,2008-11-18
10550,00:00:00,13.9,7.0,19.4,5.9,381.6,76.6,0.0,2.28,0.59,2008-11-19
10551,00:00:00,13.7,7.4,18.2,0.3,294.68,81.6,0.5,1.54,0.6000000000000001,2008-11-20
10553,00:00:00,13.7,8.0,18.6,5.6,445.2,84.6,1.2,2.8,0.71,2008-11-22
10554,00:00:00,14.1,10.6,17.8,4.0,434.6,83.3,0.3,4.96,1.03,2008-11-23
10555,00:00:00,13.4,11.2,18.0,1.8,339.2,83.6,2.3,2.16,0.72,2008-11-24
10556,00:00:00,14.8,10.6,19.6,4.9,440.96,79.6,4.7,3.6,0.8200000000000001,2008-11-25
10558,00:00:00,13.1,9.0,19.2,2.3,301.04,85.6,3.1,1.62,0.41,2008-11-27
10560,00:00:00,13.9,10.8,19.8,4.4,440.96,84.0,0.5,3.18,0.63,2008-11-29
10561,00:00:00,14.7,10.0,19.6,4.3,424.0,77.6,0.5,3.18,0.63,2008-11-30
10562,00:00:00,12.3,5.0,17.8,6.0,563.92,78.0,0.0,2.9,1.01,2008-12-01
10563,00:00:00,12.5,9.0,17.6,8.0,585.12,73.6,0.0,5.88,1.44,2008-12-02
10564,00:00:00,13.0,9.2,17.6,4.6,477.0,74.3,0.0,4.8,1.15,2008-12-03
10565,00:00:00,13.5,7.4,20.4,6.4,530.0,74.3,0.0,4.3,0.87,2008-12-04
10566,00:00:00,12.5,9.2,16.6,3.1,426.12,76.6,0.0,2.82,1.04,2008-12-05
10567,00:00:00,13.3,10.6,13.3,2.9,434.6,80.0,0.0,2.98,1.12,2008-12-06
10568,00:00:00,12.5,8.8,16.4,3.4,377.36,82.6,0.0,2.64,0.86,2008-12-07
10569,00:00:00,12.9,10.0,18.6,4.6,462.16,77.3,1.2,2.9,0.84,2008-12-08
10570,00:00:00,13.1,5.0,17.8,8.7,614.8,76.0,0.0,2.58,1.09,2008-12-09
10571,00:00:00,13.2,10.2,17.2,0.2,267.12,86.6,1.1,1.36,0.45,2008-12-10
10572,00:00:00,14.6,10.2,19.6,7.8,519.4,74.6,0.0,4.3,0.91,2008-12-11
10573,00:00:00,13.4,6.8,21.2,4.4,371.0,78.0,6.6,2.3,0.5,2008-12-12
10574,00:00:00,13.6,7.2,19.2,7.1,428.24,80.0,0.0,3.66,0.8,2008-12-13
10575,00:00:00,14.1,10.0,20.0,5.5,434.6,75.6,0.0,2.82,0.6000000000000001,2008-12-14
10576,00:00:00,14.9,7.8,19.8,6.7,445.2,73.0,0.0,3.18,0.8300000000000001,2008-12-15
10577,00:00:00,13.4,6.8,20.6,10.0,551.2,69.6,0.0,5.32,0.89,2008-12-16
10578,00:00:00,13.1,4.8,19.8,8.8,542.72,74.6,0.0,5.18,0.73,2008-12-17
10579,00:00:00,13.2,10.2,18.8,8.0,546.96,73.6,0.0,4.66,0.91,2008-12-18
10580,00:00:00,13.2,8.2,21.0,9.3,538.48,71.3,0.0,3.16,0.72,2008-12-19
10581,00:00:00,12.8,5.2,17.8,3.9,296.8,78.0,0.3,2.46,0.58,2008-12-20
10582,00:00:00,12.3,10.8,16.8,2.1,343.44,83.6,0.0,1.54,0.8,2008-12-21
10583,00:00:00,14.1,10.0,20.4,6.5,491.84,75.6,0.1,6.4,0.67,2008-12-22
10584,00:00:00,14.0,10.4,19.2,7.6,436.72,78.6,0.7000000000000001,3.26,0.73,2008-12-23
10585,00:00:00,13.4,8.8,19.0,6.3,466.4,76.3,0.0,2.98,0.74,2008-12-24
10586,00:00:00,13.6,6.4,19.6,8.3,504.56,76.6,0.0,3.18,0.73,2008-12-25
10587,00:00:00,13.6,6.6,20.8,8.8,551.2,75.6,0.0,4.78,0.79,2008-12-26
10588,00:00:00,13.4,7.4,21.2,5.7,462.16,75.0,0.0,4.06,0.94,2008-12-27
10589,00:00:00,13.1,5.2,21.4,8.6,498.2,69.6,0.0,3.8,0.84,2008-12-28
10590,00:00:00,12.1,3.8,19.6,9.3,563.92,73.3,0.0,4.36,0.9,2008-12-29
10591,00:00:00,13.9,8.8,20.6,9.3,530.0,74.0,0.0,5.38,0.96,2008-12-30
10592,00:00:00,14.2,10.8,19.2,7.7,489.72,78.0,0.0,4.88,1.08,2008-12-31
10593,00:00:00,13.5,10.4,18.2,7.5,536.36,79.6,0.0,3.8,1.13,2009-01-01
10595,00:00:00,13.4,9.2,18.0,4.8,402.8,77.3,0.0,3.78,1.22,2009-01-03
10596,00:00:00,14.1,8.8,19.2,3.4,392.2,76.6,0.9,2.8,0.54,2009-01-04
10597,00:00:00,13.9,8.6,18.4,5.0,485.48,79.6,4.9,3.0,0.86,2009-01-05
10598,00:00:00,13.4,7.0,18.0,9.0,625.4,74.0,0.0,4.74,1.05,2009-01-06
10599,00:00:00,12.1,8.0,18.2,1.7,296.8,79.0,0.0,2.18,1.02,2009-01-07
10600,00:00:00,13.2,9.6,17.6,6.1,430.36,81.3,0.7000000000000001,2.76,1.06,2009-01-08
10601,00:00:00,12.8,6.0,18.6,6.2,449.44,78.6,0.0,2.76,0.97,2009-01-09
10602,00:00:00,12.4,3.4,18.6,7.7,589.36,71.0,0.0,4.3,1.18,2009-01-10
10603,00:00:00,14.5,9.4,19.2,6.1,445.2,70.6,0.0,3.38,0.8200000000000001,2009-01-11
10604,00:00:00,14.8,11.2,19.6,10.1,595.72,66.6,0.0,5.5,1.2,2009-01-12
10605,00:00:00,13.1,10.0,17.0,2.5,290.44,80.6,0.0,2.24,0.94,2009-01-13
10606,00:00:00,13.6,9.6,19.2,10.0,563.92,71.6,0.0,4.94,1.08,2009-01-14
10607,00:00:00,12.4,4.6,19.4,6.9,493.96,76.3,0.0,3.24,0.8200000000000001,2009-01-15
10608,00:00:00,13.6,8.2,19.0,4.7,347.68,78.0,4.3,0.24,0.75,2009-01-16
10609,00:00:00,12.8,10.6,19.2,1.2,296.8,88.3,4.1,3.1,0.52,2009-01-17
10610,00:00:00,13.6,7.0,18.6,7.0,515.16,80.6,0.0,4.54,0.81,2009-01-18
10612,00:00:00,13.4,10.0,18.2,5.0,519.4,78.6,0.0,4.3,1.09,2009-01-20
10613,00:00:00,12.7,7.0,18.2,5.8,455.8,80.0,0.0,3.05,0.94,2009-01-21
10614,00:00:00,14.0,8.2,18.4,5.7,474.88,74.3,2.5,3.4,0.8200000000000001,2009-01-22
10615,00:00:00,13.5,10.6,19.6,3.5,334.96,79.3,2.8,0.9,0.42,2009-01-23
10616,00:00:00,13.4,10.4,18.2,3.5,415.52,83.6,0.2,2.84,0.5700000000000001,2009-01-24
10617,00:00:00,13.6,6.6,19.8,8.2,491.84,79.6,0.0,4.78,0.67,2009-01-25
10618,00:00:00,13.2,4.2,20.6,9.9,542.72,74.0,0.0,4.22,0.89,2009-01-26
10619,00:00:00,13.4,7.8,18.8,10.0,614.8,71.3,0.0,5.04,1.17,2009-01-27
10620,00:00:00,12.7,8.0,19.0,4.9,487.6,73.6,0.0,3.16,0.75,2009-01-28
10621,00:00:00,13.4,7.2,18.8,4.5,451.56,74.0,0.0,3.92,1.19,2009-01-29
10622,00:00:00,13.5,10.2,19.6,8.2,498.2,71.0,0.5,4.2,0.89,2009-01-30
10623,00:00:00,11.9,9.0,18.2,1.3,341.32,81.3,8.3,1.92,0.45,2009-01-31
10624,00:00:00,13.8,8.6,19.0,8.2,487.6,78.0,0.0,4.82,1.09,2009-02-01
10625,00:00:00,12.7,9.0,17.2,6.2,460.04,75.3,0.0,3.1,0.88,2009-02-02
10626,00:00:00,15.0,11.4,19.6,6.7,496.08,70.6,0.1,3.9,1.23,2009-02-03
10628,00:00:00,13.8,10.0,17.8,5.4,451.56,80.3,0.5,3.66,0.93,2009-02-05
10629,00:00:00,13.1,5.6,18.6,8.9,636.0,75.6,0.0,4.62,1.39,2009-02-06
10630,00:00:00,12.6,8.6,17.0,3.0,254.4,77.3,6.8,1.28,0.74,2009-02-07
10631,00:00:00,13.8,10.6,17.8,7.6,525.76,72.6,0.8,4.04,1.2,2009-02-08
10632,00:00:00,13.1,7.8,19.0,7.7,477.0,79.0,0.0,5.0,1.3,2009-02-09
10633,00:00:00,12.8,7.4,18.8,6.0,477.0,77.6,1.7,3.7,1.23,2009-02-10
10634,00:00:00,14.3,7.8,19.8,4.1,428.24,71.6,0.0,4.6,0.8200000000000001,2009-02-11
10635,00:00:00,13.8,6.4,20.0,10.2,593.6,72.6,0.0,5.2,1.12,2009-02-12
10636,00:00:00,13.4,9.0,20.8,5.5,491.84,73.3,1.1,3.94,0.78,2009-02-13
10637,00:00:00,12.7,9.8,19.4,0.4,254.4,79.3,9.8,1.88,0.42,2009-02-14
10638,00:00:00,12.6,8.8,21.4,6.2,487.6,77.0,8.7,4.54,0.5700000000000001,2009-02-15
10639,00:00:00,13.2,6.8,21.4,4.6,466.4,68.3,2.9,3.8,0.56,2009-02-16
10640,00:00:00,12.9,9.6,19.4,5.2,449.44,74.6,5.4,3.44,0.59,2009-02-17
10641,00:00:00,13.8,9.4,17.6,8.8,566.04,74.6,0.7000000000000001,4.48,1.23,2009-02-18
10642,00:00:00,13.1,10.0,17.4,4.8,392.2,78.3,0.0,2.94,0.89,2009-02-19
10643,00:00:00,13.6,8.0,19.8,7.7,638.12,73.0,0.0,4.98,1.16,2009-02-20
10644,00:00:00,13.0,9.0,18.0,8.0,551.2,69.3,0.0,4.54,1.35,2009-02-21
10645,00:00:00,12.8,7.0,18.8,9.8,614.8,72.0,0.0,4.84,1.08,2009-02-22
10646,00:00:00,13.6,7.4,19.8,9.5,636.0,68.6,0.0,4.88,0.95,2009-02-23
10647,00:00:00,14.1,6.4,22.8,8.6,638.12,60.0,0.0,5.32,0.88,2009-02-24
10648,00:00:00,14.4,7.2,21.0,7.1,540.6,68.6,0.0,5.9,0.81,2009-02-25
10649,00:00:00,14.1,9.2,21.0,5.1,472.76,67.3,0.0,4.22,0.72,2009-02-26
10650,00:00:00,15.2,7.0,20.4,6.5,544.84,32.3,0.0,4.94,1.1,2009-02-27
10651,00:00:00,14.0,8.6,19.6,7.5,589.36,72.0,0.0,5.04,1.23,2009-02-28
10652,00:00:00,13.7,7.0,19.4,9.4,572.4,77.3,0.0,3.94,1.1,2009-03-01
10653,00:00:00,12.2,7.0,19.0,8.5,551.2,73.6,0.0,4.4,0.95,2009-03-02
10654,00:00:00,14.0,10.0,19.4,3.4,307.4,74.6,0.9,2.36,0.6900000000000001,2009-03-03
10656,00:00:00,13.2,10.6,17.4,0.8,301.04,78.3,0.5,2.18,0.59,2009-03-05
10657,00:00:00,13.6,10.0,17.8,3.2,394.32,74.6,0.0,2.58,1.24,2009-03-06
10658,00:00:00,11.8,9.6,14.6,0.0,233.2,83.3,1.9,0.42,0.54,2009-03-07
10659,00:00:00,13.8,11.0,17.6,8.3,576.64,77.6,0.3,4.7,1.66,2009-03-08
10660,00:00:00,12.3,9.0,17.0,1.5,326.48,87.0,0.4,1.82,1.2,2009-03-09
10661,00:00:00,12.5,10.2,17.0,3.0,428.24,78.0,0.7000000000000001,3.24,1.12,2009-03-10
10662,00:00:00,13.6,10.2,17.0,1.5,212.0,73.0,0.0,0.3,0.52,2009-03-11
10663,00:00:00,15.1,9.4,20.8,9.6,551.2,72.3,0.0,4.6,1.04,2009-03-12
10665,00:00:00,13.7,6.2,18.6,7.6,542.72,75.0,0.0,4.32,1.11,2009-03-14
10666,00:00:00,14.1,8.6,18.8,6.8,500.32,74.6,0.0,5.02,1.15,2009-03-15
10667,00:00:00,13.7,10.2,18.6,5.6,445.2,76.3,0.0,4.12,1.27,2009-03-16
10668,00:00:00,13.8,11.0,19.6,7.2,530.0,74.3,0.0,4.98,1.22,2009-03-17
10669,00:00:00,14.2,11.2,19.6,8.3,566.04,72.0,0.0,5.16,1.18,2009-03-18
10670,00:00:00,14.1,11.0,19.4,5.7,523.64,72.6,9.0,4.62,1.18,2009-03-19
10671,00:00:00,12.8,10.4,17.0,1.0,296.8,86.6,0.5,1.24,0.51,2009-03-20
10672,00:00:00,13.9,9.8,19.8,3.8,360.4,77.6,9.2,3.2,1.02,2009-03-21
10673,00:00:00,13.2,10.8,17.2,0.8,243.8,82.3,0.4,1.28,0.56,2009-03-22
10674,00:00:00,13.3,10.2,16.8,1.1,347.68,83.3,0.2,3.08,0.71,2009-03-23
10675,00:00:00,13.4,7.4,18.4,1.7,379.48,80.3,1.7,1.88,0.73,2009-03-24
10676,00:00:00,13.1,11.0,16.6,0.9,269.24,87.3,3.1,1.22,0.47,2009-03-25
10677,00:00:00,14.3,10.0,18.8,5.1,375.24,78.6,0.3,3.38,0.6900000000000001,2009-03-26
10678,00:00:00,13.8,10.0,19.2,6.0,563.92,76.6,0.0,4.14,1.16,2009-03-27
10679,00:00:00,14.2,8.6,19.6,6.4,566.04,73.6,0.5,4.58,1.05,2009-03-28
10680,00:00:00,13.5,10.2,18.4,1.5,307.4,77.0,5.0,3.5,0.61,2009-03-29
10681,00:00:00,15.1,9.8,21.2,6.1,572.4,73.0,0.0,4.74,0.8200000000000001,2009-03-30
10682,00:00:00,12.7,7.4,19.8,4.3,402.8,77.3,5.2,3.42,0.65,2009-03-31
10683,00:00:00,13.2,6.6,19.2,9.4,551.2,79.6,0.0,5.24,1.0,2009-04-01
10684,00:00:00,11.9,5.0,19.4,6.3,434.6,77.6,0.0,2.88,0.8200000000000001,2009-04-02
10685,00:00:00,12.9,10.2,16.6,2.8,271.36,81.3,0.3,2.14,0.75,2009-04-03
10686,00:00:00,14.2,8.2,21.0,5.3,379.48,76.0,1.6,5.46,0.59,2009-04-04
10687,00:00:00,13.6,10.0,17.6,2.7,360.4,78.6,0.0,2.46,0.52,2009-04-05
10688,00:00:00,13.5,10.6,18.8,3.3,496.08,78.0,3.0,2.08,0.95,2009-04-06
10689,00:00:00,12.2,9.6,17.0,0.9,254.4,83.0,0.5,1.44,0.63,2009-04-07
10690,00:00:00,12.7,10.0,17.2,3.8,438.84,83.0,0.3,3.24,1.42,2009-04-08
10691,00:00:00,12.0,10.6,15.6,3.1,402.8,86.0,3.7,1.58,1.34,2009-04-09
10692,00:00:00,13.0,9.4,17.8,6.6,487.6,76.6,0.0,4.34,1.05,2009-04-10
10693,00:00:00,14.8,7.2,21.6,7.7,557.56,69.3,0.0,4.24,0.86,2009-04-11
10694,00:00:00,14.2,8.2,20.2,9.3,595.72,69.3,0.0,4.92,1.04,2009-04-12
10695,00:00:00,13.7,6.4,20.2,7.7,572.4,79.0,0.0,4.0,0.8,2009-04-13
10696,00:00:00,14.7,11.2,20.6,9.3,407.04,74.6,0.0,4.98,1.2,2009-04-14
10697,00:00:00,14.6,11.0,19.4,8.6,636.0,73.3,0.0,5.78,1.22,2009-04-15
10698,00:00:00,14.0,8.6,18.2,6.4,559.68,76.3,0.0,3.96,1.12,2009-04-16
10699,00:00:00,14.0,10.0,18.2,4.0,407.04,79.0,0.0,2.48,1.03,2009-04-17
10700,00:00:00,14.7,11.2,18.8,6.9,559.64,76.3,8.0,4.22,1.15,2009-04-18
10701,00:00:00,13.5,10.2,17.0,1.7,392.2,81.6,1.2,3.06,1.11,2009-04-19
10702,00:00:00,13.1,11.6,16.8,2.1,402.8,83.6,2.5,3.04,1.3,2009-04-20
10703,00:00:00,12.7,10.6,17.4,4.3,413.4,78.0,0.0,2.88,1.02,2009-04-21
10704,00:00:00,12.5,8.0,17.2,5.4,383.72,82.6,0.0,2.3,0.86,2009-04-22
10705,00:00:00,13.2,6.6,19.0,6.2,500.32,79.0,0.4,3.2,1.2,2009-04-23
10706,00:00:00,14.3,10.4,18.8,9.3,614.8,76.0,0.0,5.06,1.3,2009-04-24
10707,00:00:00,14.0,11.0,18.2,8.6,625.4,79.0,0.0,4.74,1.22,2009-04-25
10708,00:00:00,13.7,9.4,17.8,4.7,432.48,77.0,0.0,3.36,1.08,2009-04-26
10709,00:00:00,14.3,10.4,18.4,7.9,525.76,74.6,0.0,3.92,1.13,2009-04-27
10710,00:00:00,13.1,10.8,16.2,2.2,290.44,82.0,0.7000000000000001,1.8,0.84,2009-04-28
10711,00:00:00,13.7,8.6,17.8,7.6,561.8,79.0,3.1,3.9,1.06,2009-04-29
10712,00:00:00,12.6,11.0,17.0,2.1,284.08,89.0,2.4,1.94,0.6900000000000001,2009-04-30
10713,00:00:00,14.0,9.2,19.4,8.1,483.36,79.3,0.0,3.4,0.79,2009-05-01
10714,00:00:00,13.4,5.8,19.6,6.9,508.8,74.0,0.0,3.32,0.91,2009-05-02
10715,00:00:00,13.7,10.0,18.4,8.6,566.04,75.6,0.0,5.08,1.41,2009-05-03
10716,00:00:00,13.7,8.2,18.8,9.8,466.4,74.3,0.0,5.4,0.98,2009-05-04
10719,00:00:00,13.2,7.2,17.8,4.4,396.44,80.6,0.0,2.94,0.88,2009-05-07
10720,00:00:00,13.0,9.8,16.8,2.0,360.4,79.6,3.5,3.02,1.09,2009-05-08
10721,00:00:00,13.9,8.2,17.8,9.3,591.48,81.6,0.0,4.14,1.3,2009-05-09
10722,00:00:00,13.9,7.2,19.2,7.6,538.48,73.3,0.0,4.02,0.95,2009-05-10
10724,00:00:00,14.9,6.8,22.8,8.3,583.0,72.3,0.0,4.88,0.9,2009-05-12
10725,00:00:00,13.5,10.0,17.6,3.2,451.56,75.6,0.0,3.42,0.86,2009-05-13
10726,00:00:00,13.7,8.0,19.4,6.6,530.0,76.3,0.0,3.78,0.97,2009-05-14
10727,00:00:00,13.9,10.2,18.4,4.9,436.72,76.3,0.0,2.86,0.78,2009-05-15
10728,00:00:00,14.5,7.0,19.0,7.3,551.2,79.0,0.0,3.74,1.05,2009-05-16
10729,00:00:00,12.8,11.2,17.0,0.6000000000000001,222.6,87.6,2.8,1.24,0.51,2009-05-17
10730,00:00:00,13.6,10.6,17.4,6.9,468.52,76.0,0.0,4.14,1.1,2009-05-18
10731,00:00:00,13.0,10.8,16.4,2.1,360.4,81.6,0.7000000000000001,2.82,1.08,2009-05-19
10733,00:00:00,12.7,8.8,16.8,2.7,339.2,81.6,9.0,2.48,0.34,2009-05-21
10734,00:00:00,13.9,9.2,17.0,5.0,360.4,75.0,0.0,2.34,1.01,2009-05-22
10735,00:00:00,13.4,9.0,17.8,5.3,385.84,80.6,0.0,2.78,0.89,2009-05-23
10736,00:00:00,13.5,8.8,19.2,5.5,449.44,81.0,0.0,3.28,0.98,2009-05-24
10737,00:00:00,13.4,8.0,17.6,2.9,328.6,81.6,0.0,2.44,0.89,2009-05-25
10738,00:00:00,13.3,7.0,18.6,6.6,466.4,79.0,0.0,3.42,0.96,2009-05-26
10739,00:00:00,13.3,6.6,18.2,6.4,508.8,76.6,0.0,3.34,0.84,2009-05-27
10740,00:00:00,12.3,7.4,17.2,0.8,305.28,81.6,0.0,2.22,0.84,2009-05-28
10741,00:00:00,12.3,10.2,15.4,1.1,269.24,85.6,0.0,1.48,0.81,2009-05-29
10742,00:00:00,13.0,8.2,17.8,8.2,593.6,79.6,0.0,4.48,0.95,2009-05-30
10743,00:00:00,13.6,8.4,18.8,6.3,530.0,74.3,0.0,4.34,0.89,2009-05-31
10744,00:00:00,12.1,7.8,18.2,4.9,309.52,83.6,0.0,4.36,0.63,2009-06-01
10745,00:00:00,14.1,9.6,19.2,9.7,566.04,69.0,0.0,5.4,1.2,2009-06-02
10746,00:00:00,14.4,10.6,20.0,9.1,604.2,72.3,0.0,5.6,1.57,2009-06-03
10747,00:00:00,13.8,8.4,18.6,8.6,691.12,69.3,0.0,5.48,1.09,2009-06-04
10748,00:00:00,13.4,10.2,19.0,2.8,381.6,81.0,9.2,2.48,0.76,2009-06-05
10749,00:00:00,13.5,9.6,17.0,5.9,493.96,80.0,0.5,3.6,1.2,2009-06-06
10750,00:00:00,11.7,7.0,16.0,2.0,296.8,81.3,0.0,1.58,0.86,2009-06-07
10751,00:00:00,12.8,10.2,18.0,5.5,466.4,76.0,2.4,3.76,1.26,2009-06-08
10752,00:00:00,13.9,4.6,19.6,8.9,672.04,76.6,0.0,5.04,1.22,2009-06-09
10753,00:00:00,14.7,8.6,20.4,8.2,580.88,73.0,0.0,5.52,1.35,2009-06-10
10754,00:00:00,13.2,10.2,16.4,1.6,212.0,78.6,7.9,1.0,0.54,2009-06-11
10755,00:00:00,14.3,6.4,21.8,8.4,534.24,71.0,0.0,4.8,0.93,2009-06-12
10756,00:00:00,12.4,9.8,15.8,0.7000000000000001,281.96,84.3,2.6,2.4,0.68,2009-06-13
10757,00:00:00,13.2,8.8,18.0,4.2,381.6,82.6,0.3,2.62,0.67,2009-06-14
10758,00:00:00,14.3,10.2,19.4,2.6,360.4,79.0,8.1,2.88,0.67,2009-06-15
10759,00:00:00,12.9,9.0,17.4,7.0,487.6,80.6,0.6000000000000001,3.48,1.12,2009-06-16
10760,00:00:00,12.6,9.2,16.4,4.3,413.4,82.0,1.2,3.06,1.09,2009-06-17
10761,00:00:00,12.8,9.6,17.4,8.1,536.36,84.3,0.0,4.04,1.1,2009-06-18
10762,00:00:00,12.7,6.0,17.8,5.8,430.36,79.6,0.6000000000000001,2.48,0.9,2009-06-19
10763,00:00:00,13.0,9.6,15.4,2.0,339.2,86.0,0.0,1.7,0.9,2009-06-20
10764,00:00:00,13.1,9.6,17.4,1.0,254.4,81.6,9.1,1.74,0.75,2009-06-21
10765,00:00:00,11.4,9.6,15.6,1.8,281.96,86.6,0.3,2.52,0.63,2009-06-22
10766,00:00:00,11.3,6.2,16.4,2.2,284.08,82.0,0.2,3.02,0.59,2009-06-23
10767,00:00:00,12.7,8.4,17.4,6.4,466.4,79.0,0.0,2.64,1.06,2009-06-24
10768,00:00:00,12.1,8.6,16.6,1.8,190.8,76.6,0.0,1.76,0.68,2009-06-25
10769,00:00:00,11.9,8.2,16.0,7.4,466.4,82.0,0.4,2.82,1.15,2009-06-26
10770,00:00:00,11.9,10.2,16.0,4.4,339.2,84.0,1.4,2.48,1.17,2009-06-27
10771,00:00:00,11.9,10.0,16.2,3.8,368.88,84.6,0.0,2.18,0.84,2009-06-28
10772,00:00:00,12.5,6.4,17.2,4.1,343.44,84.3,0.0,2.76,0.78,2009-06-29
10773,00:00:00,13.0,7.2,17.0,3.5,286.2,80.6,0.5,1.52,0.8200000000000001,2009-06-30
10774,00:00:00,13.6,8.6,18.2,7.3,424.0,79.0,0.6000000000000001,2.6,0.97,2009-07-01
10775,00:00:00,13.8,10.4,18.8,8.7,663.56,70.6,0.0,5.34,1.4,2009-07-02
10776,00:00:00,13.6,9.2,18.8,7.6,589.36,71.6,0.0,4.66,1.19,2009-07-03
10777,00:00:00,13.1,7.0,21.2,6.2,561.8,76.3,7.8,3.72,0.63,2009-07-04
10778,00:00:00,13.5,9.6,17.2,6.4,504.56,78.3,0.5,3.32,0.97,2009-07-05
10779,00:00:00,12.9,11.0,15.4,0.7000000000000001,269.24,87.0,4.5,1.88,0.68,2009-07-06
10780,00:00:00,12.7,8.8,16.4,6.1,419.76,77.3,2.6,2.66,1.08,2009-07-07
10781,00:00:00,12.5,9.8,16.4,1.7,271.36,84.3,2.8,1.98,0.97,2009-07-08
10782,00:00:00,13.3,4.6,20.8,6.3,534.24,75.3,0.0,3.62,1.05,2009-07-09
10783,00:00:00,13.5,10.0,19.8,6.5,508.8,75.3,0.4,4.4,1.39,2009-07-10
10784,00:00:00,14.3,9.4,17.6,2.4,286.2,77.3,3.9,1.74,0.44,2009-07-11
10785,00:00:00,13.2,4.0,20.2,9.3,585.12,73.0,0.0,4.98,0.96,2009-07-12
10786,00:00:00,12.5,5.8,17.4,8.4,538.48,75.3,0.0,3.58,1.31,2009-07-13
10787,00:00:00,12.2,9.8,17.2,7.2,487.6,80.3,1.5,3.98,1.49,2009-07-14
10788,00:00:00,11.8,9.0,15.0,3.5,296.8,81.3,0.0,1.56,0.93,2009-07-15
10789,00:00:00,12.1,7.0,16.4,3.3,286.2,83.6,0.3,1.48,0.87,2009-07-16
10790,00:00:00,12.7,9.0,17.0,4.4,318.0,79.0,0.5,2.28,1.1,2009-07-17
10791,00:00:00,12.9,7.6,18.0,5.3,455.8,81.3,0.1,3.42,1.13,2009-07-18
10792,00:00:00,12.6,7.8,17.6,5.9,498.2,81.6,0.0,3.3,1.37,2009-07-19
10793,00:00:00,12.7,9.4,16.6,3.0,362.52,80.6,0.0,2.62,0.98,2009-07-20
10794,00:00:00,11.4,6.4,17.0,1.5,233.2,85.3,3.8,1.02,0.5,2009-07-21
10795,00:00:00,12.4,5.8,17.4,7.5,455.8,79.6,0.0,2.98,0.93,2009-07-22
10796,00:00:00,12.3,7.4,17.2,2.6,286.2,77.3,0.0,1.58,1.13,2009-07-23
10797,00:00:00,12.6,9.8,17.2,6.1,487.6,79.0,0.0,3.08,1.25,2009-07-24
10798,00:00:00,13.0,6.2,17.8,9.7,500.32,73.6,0.0,3.72,1.24,2009-07-25
10799,00:00:00,13.0,6.2,17.2,1.2,212.0,79.3,0.3,1.92,0.9,2009-07-26
10800,00:00:00,12.6,10.0,16.0,6.2,445.2,81.3,0.4,2.38,1.2,2009-07-27
10801,00:00:00,12.6,7.8,18.0,4.0,381.6,77.6,0.3,2.48,1.2,2009-07-28
10802,00:00:00,12.4,8.0,17.8,6.9,455.8,79.3,0.0,4.1,1.33,2009-07-29
10803,00:00:00,12.6,8.6,17.4,6.5,462.16,78.0,0.8,3.62,1.28,2009-07-30
10804,00:00:00,12.8,10.0,16.6,4.8,360.4,79.0,0.1,2.34,1.08,2009-07-31
10805,00:00:00,13.5,10.0,18.4,8.9,553.32,79.3,0.0,5.32,1.12,2009-08-01
